OBJECTID,N_SQ_EP,L_EP_MAJ,L_EP_MIN,C_CAINSEE,C_POSTAL,N_VOIE,C_SUF1,C_SUF2,C_SUF3,C_DESI,C_LIAISON,L_VOIE,C_NIV1,C_NIV2,C_NIV3,B_PUBLIC,C_GESTION,D_ANNEE_CR,B_SITE,B_MONUMENT,B_LOGISTIQ,L_INF_COMP,LIB_QL1,VAL_QL1,LIB_QL2,VAL_QL2,LIB_QL3,VAL_QL3,LIB_QN1,VAL_QN1,LIB_QN2,VAL_QN2,LIB_QN3,VAL_QN3,N_SQ_CO,N_SQ_AR,N_SQ_EE,B_LOCAL,B_TERRITOR,B_METROPOL,C_MET,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,N_SQ_IR
928,753002708,"PEPINIERE MUNICIPALE DU BOIS DE VINCENNES","Pepiniere Municipale du Bois de Vincennes",75112,75002,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750003341,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004814
929,753003264,"SQUARE ALEXANDRE ET RENE PARODI","Square Alexandre et Rene Parodi",75116,75006,1,"NULL","NULL","NULL","PLACE","NULL","PORTE MAILLOT",15,151,15112,"O","M",1972,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002247,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004870
930,753003027,"JARDIN ANDRÉ ULMANN","Jardin André Ulmann",75117,75007,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1947,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002445,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004867
931,753002890,"SQUARE FRANCOISE GIROUD","Square Françoise Giroud",75113,75003,4,"NULL","NULL","NULL","PLACE","NULL","ITALIE",15,151,15112,"O","M",1878,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001415,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004800
932,753002827,"SQUARE ALBERT TOURNAIRE","Square Albert Tournaire",75112,75002,2,"NULL","NULL","NULL","PLACE","NULL","MAZAS",15,151,15112,"O","M",1926,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001230,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004708
933,753002573,"JARDIN DE LA PLACE SOUHAM","Jardin de la Place Souham",75113,75003,5,"NULL","NULL","NULL","PLACE","NULL","SOUHAM",15,151,15113,"N","A",2008,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750003420,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750003964
934,753003304,"SQUARE OZANAM","Square Ozanam",75106,75006,18,"NULL","NULL","NULL","RUE","NULL","STANISLAS",15,151,15112,"O","M",1933,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000006,750000491,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004686
935,753002962,"JARDIN DE LA RUE DE L'AMIRAL MOUCHEZ","Jardin de la Rue de l'Amiral Mouchez",75114,75004,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001712,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004848
936,753002933,"PETITE CEINTURE  / RUE DE LA MARE","Petite Ceinture  / Rue de la Mare",75120,75000,81,"NULL","NULL","NULL","RUE","NULL","MENILMONTANT",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005357,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004335
937,753003203,"JARDIN TINO ROSSI","Jardin Tino Rossi",75105,75005,2,"B","NULL","NULL","QUAI","NULL","SAINT BERNARD",15,151,15112,"O","M",1977,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000005,750003850,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:58.000Z",750004628
938,753003181,"JARDIN DE L'HÔTEL DE SENS","Jardin de l'Hôtel de Sens",75104,75004,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1957,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000004,750000206,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004560
939,753003278,"SQUARE ROGER COQUOIN","Square Roger Coquoin",75116,75006,14,"NULL","NULL","NULL","AVENUE","NULL","FERDINAND BUISSON",15,151,15112,"O","M",1930,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002281,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004884
940,753002572,"LA PETITE ALIGRESSE","La Petite Aligresse",75112,75002,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15113,"N","A",2007,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001268,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004652
941,753003101,"JARDIN CURIAL","Jardin Curial",75119,75009,94,"NULL","NULL","NULL","RUE","NULL","CURIAL",15,151,15112,"O","M",2013,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750005207,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004034
942,753002932,"PASSAGE STENDHAL","Passage Stendhal",75120,75000,7,"NULL","NULL","NULL","PASSAGE","NULL","STENDHAL",15,151,15112,"O","M",2011,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005055,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004480
943,753003050,"SQUARE DU 12 RUE HÉLÈNE","Square du 12 Rue Hélène",75117,75007,12,"NULL","NULL","NULL","RUE","NULL","HELENE",15,151,15112,"O","M",1994,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002456,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004126
944,753003180,"JARDIN D'IMMEUBLES FIGUIER-FAUCONNIER","Square Roger Priou-Valjean",75104,75004,6,"NULL","NULL","NULL","RUE","NULL","FIGUIER",15,151,15112,"O","M",2010,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000004,750000205,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004560
945,753003102,"PELOUSES DE L'HIPPODROME D'AUTEUIL","Pelouses de l'Hippodrome d'Auteuil",75116,75006,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2013,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750005107,"NULL","O","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004879
946,753003114,"SQUARE PAUL ROBIN","Square Paul Robin",75118,75008,10,"NULL","NULL","NULL","PLACE","NULL","HEBERT",15,151,15112,"O","M",1906,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002628,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004048
947,753002868,"JARDIN DES ECOLES","Jardin des Ecoles",75113,75003,22,"NULL","NULL","NULL","RUE","NULL","THOMAS MANN",15,151,15112,"O","M",2009,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001455,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750003945
948,753002953,"SQUARE DES DOCTEURS DEJERINE","Square des Docteurs Dejerine",75120,75000,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003150,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004874
949,753002802,"SQUARE MARCEL RAJMAN","Square Marcel Rajman",75111,75001,13,"NULL","NULL","NULL","RUE","NULL","MERLIN",15,151,15112,"O","M",1994,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000011,750001074,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004493
950,753003056,"SQUARE JÉRÔME BELLAT","Square Jérôme Bellat",75117,75007,2,"NULL","NULL","NULL","PLACE","NULL","STUART MERRILL",15,151,15112,"O","M",1936,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002458,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004115
951,753002924,"JARDIN MARONITES-PRESSOIR","Jardin Maronites-Pressoir",75120,75000,1,"NULL","NULL","NULL","RUE","NULL","PRESSOIR",15,151,15112,"O","M",1975,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003129,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004337
952,753002955,"SQUARE DES RUES OLIVIER METRA-RIGOLES","Square des Rues Olivier Metra-Rigoles",75120,75000,3,"NULL","NULL","NULL","RUE","NULL","OLIVIER METRA",15,151,15112,"O","M",1979,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003121,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004299
953,753002965,"JARDIN DU CLOITRE","Jardin du Cloitre",75114,75004,30,"NULL","NULL","NULL","RUE","NULL","GUILLEMINOT",15,151,15112,"O","M",1987,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001677,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004430
954,753002766,"SQUARE JACQUES ANTOINE","Square Jacques Antoine",75114,75004,2,"NULL","NULL","NULL","PLACE","NULL","DENFERT ROCHEREAU",15,151,15112,"O","M",1896,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001681,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750003905
955,753002731,"SQUARE CLAUDE CHARPENTIER","Square Claude Charpentier",75118,75008,12,"NULL","NULL","NULL","RUE","NULL","MONT CENIS",15,151,15112,"O","M",2012,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002639,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004107
956,753003231,"SQUARE D'ESTIENNE D'ORVES","Square d'Estienne d'Orves",75109,75009,1,"NULL","NULL","NULL","PLACE","NULL","ESTIENNE ORVES",15,151,15112,"O","M",1865,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000009,750000858,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004172
957,753003092,"SQUARE LÉON FRAPIE","Square Léon Frapie",75120,75000,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2006,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003120,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004871
958,753003021,"JARDINS DU TROCADERO","Jardins du Trocadero",75116,75006,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1905,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002262,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004396
959,753003215,"SQUARE RESTIF DE LA BRETONNE","Square Restif de la Bretonne",75105,75005,2,"NULL","NULL","NULL","RUE","NULL","BUCHERIE",15,151,15112,"O","M",2000,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000005,750000315,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004613
960,753003123,"FORÊT LINÉAIRE - PARTIE NORD DU BP","Forêt Linéaire - Partie Nord du BP",75119,75009,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750005121,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004861
961,753002850,"SQUARE TROUSSEAU","Square Trousseau",75112,75002,6,"NULL","NULL","NULL","RUE","NULL","ANTOINE VOLLON",15,151,15112,"O","M",1906,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001221,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004611
962,753003315,"SQUARE RECAMIER","Square Recamier",75107,75007,7,"NULL","NULL","NULL","RUE","NULL","RECAMIER",15,151,15112,"O","M",1933,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000007,750000626,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004573
963,753002903,"SQUARE PAUL GRIMAULT","Square Paul Grimault",75113,75003,22,"A","NULL","NULL","RUE","NULL","FONTAINE MULARD",15,151,15112,"O","M",1942,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001429,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004018
964,753003327,"SQUARE DE LA ZAC DIDOT","Square de la ZAC Didot",75114,75004,7,"NULL","NULL","NULL","RUE","NULL","SAINTE LEONIE",15,151,15112,"O","M",2006,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001719,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004793
965,753002427,"MAIL DE LA PLACE SAINT-BLAISE","Mail de la Place Saint-Blaise",75120,75000,119,"NULL","NULL","NULL","RUE","NULL","BAGNOLET",15,152,15211,"NULL","NULL",1935,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003107,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004480
966,753002410,"JARDIN DE LA MAIRIE ANNEXE DU XIVEME ARRONDISSEMENT","Jardin de la Mairie Annexe du XIVeme Arrondissement",75114,75004,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750005064,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004812
967,753002952,"SQUARE DES CARDEURS","Square des Cardeurs",75120,75000,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,0,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004501
968,753003106,"SQUARE HENRI HUCHARD","Square Henri Huchard",75118,75008,25,"NULL","NULL","NULL","RUE","NULL","LOUIS PASTEUR VALLERY RADOT",15,151,15112,"O","M",1982,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002621,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004864
969,753003058,"SQUARE SAINTE-ODILE","Square Sainte-Odile",75117,75007,1,"NULL","NULL","NULL","BOULEVARD","NULL","SOMME",15,151,15112,"O","M",1976,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002451,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004123
970,753003063,"JARDIN DES ARENES DE MONTMARTRE","Jardin des Arenes de Montmartre",75118,75008,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002646,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750003977
971,753003265,"SQUARE ALFRED CAPUS","Square Alfred Capus",75116,75006,118,"NULL","NULL","NULL","BOULEVARD","NULL","SUCHET",15,151,15112,"O","M",1987,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002272,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:58.000Z",750004546
972,753002369,"SQUARE GILBERT DE GUINGAND","Square Gilbert de Guingand",75115,75005,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750001906,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004626
973,753003155,"JARDIN DU CARROUSEL","Jardin du Carrousel",75101,75001,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000001,750000039,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004460
974,753002779,"JARDIN DE LA RUE DE LA QUINTINIE","Jardin de la Rue de la Quintinie",75115,75005,28,"B","NULL","NULL","RUE","NULL","FAVORITES",15,151,15112,"O","M",1981,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750001948,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750003934
975,753002880,"JARDINET DU BOULEVARD MASSENA","Jardinet du Boulevard Massena",75113,75003,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750005032,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004851
976,753002859,"JARDIN DE L'AVENUE DE FRANCE","Jardin de l'avenue de France",75113,75003,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2009,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001457,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750003963
977,753002801,"SQUARE DE LA PLACE ADOLPHE CHERIOUX","Square de la Place Adolphe Cherioux",75115,75005,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1896,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750001937,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004774
978,753003302,"SQUARE LOUIS MAJORELLE","Square Louis Majorelle",75111,75001,28,"B","NULL","NULL","RUE","NULL","FORGE ROYALE",15,151,15112,"O","M",1993,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000011,750001089,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004597
979,753003040,"SQUARE ALEXIS CLEREL DE TOCQUEVILLE","Square Alexis Clerel de Tocqueville",75117,75007,89,"NULL","NULL","NULL","RUE","NULL","TOCQUEVILLE",15,151,15112,"O","M",1968,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002454,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004101
980,753002838,"SQUARE COURTELINE","Square Courteline",75112,75002,60,"NULL","NULL","NULL","BOULEVARD","NULL","PICPUS",15,151,15112,"O","M",1925,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001232,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004730
981,753003294,"SQUARE DE LA ROQUETTE","Square de la Roquette",75111,75001,143,"NULL","NULL","NULL","RUE","NULL","ROQUETTE",15,151,15112,"O","M",1977,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000011,750001076,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004493
982,753003310,"SQUARE BOUCICAUT","Square Boucicaut",75107,75007,1,"NULL","NULL","NULL","RUE","NULL","BABYLONE",15,151,15112,"O","M",1870,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000007,750000628,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004634
983,753003034,"JARDIN LILY LASKINE","Jardin Lily Laskine",75117,75007,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1991,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002453,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004869
984,753003326,"SQUARE MARCEL PAGNOL","Square Marcel Pagnol",75108,75008,12,"NULL","NULL","NULL","RUE","NULL","LABORDE",15,151,15112,"O","M",2008,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000008,750000767,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004215
985,753002929,"LIEN SQUARES DALLE FOUGÈRES SUD ET FLEURY","Lien Squares Dalle Fougères Sud et Fleury",75120,75000,54,"NULL","NULL","NULL","RUE","NULL","VAU",15,151,15112,"O","M",2013,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005150,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004871
